Availability,Color,Description,Handle,Inventory Management,Price,Product,Product URL,SKU,Scraped at,Size,Style,Variant,Variant ID,Weight,size
True,grey,"A 100% Egyptian Cotton High absorption
3 piece Towel Set contains:
1 Hand Towel (50x30)
1 Face Towel (50x100)
1 Bath Towel (100x160)
",copy-of-circular-leaves-towel-set-6-pcs,,1880.0,Dots Towel set (3 pcs),https://eg.lilly-home.com//products/copy-of-circular-leaves-towel-set-6-pcs,,2026/02/11 04:42:15 PM,,,grey,42780861366466,1350,
True,beige,"A 100% Egyptian cotton
Soft feel BedSpread",dots-bedspread,,3180.0,Dots Bedspread,https://eg.lilly-home.com//products/dots-bedspread,,2026/02/11 04:42:16 PM,superking,,superking / beige,44613442404546,2000,
True,coal,"A 100% Egyptian cotton
Soft feel BedSpread",dots-bedspread,,3180.0,Dots Bedspread,https://eg.lilly-home.com//products/dots-bedspread,,2026/02/11 04:42:16 PM,superking,,superking / coal,44613442437314,2000,
True,beige,"A 100% Egyptian cotton
Soft feel BedSpread",dots-bedspread,,3180.0,Dots Bedspread,https://eg.lilly-home.com//products/dots-bedspread,,2026/02/11 04:42:16 PM,King,,King / beige,44613442470082,2000,
True,coal,"A 100% Egyptian cotton
Soft feel BedSpread",dots-bedspread,,3180.0,Dots Bedspread,https://eg.lilly-home.com//products/dots-bedspread,,2026/02/11 04:42:16 PM,King,,King / coal,44613442502850,2000,
True,beige,"A 100% Egyptian cotton
Soft feel BedSpread",dots-bedspread,,3180.0,Dots Bedspread,https://eg.lilly-home.com//products/dots-bedspread,,2026/02/11 04:42:16 PM,double,,double / beige,44613442568386,2000,
True,coal,"A 100% Egyptian cotton
Soft feel BedSpread",dots-bedspread,,3180.0,Dots Bedspread,https://eg.lilly-home.com//products/dots-bedspread,,2026/02/11 04:42:16 PM,double,,double / coal,44613442601154,2000,
True,Cafe,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",dots-washed-cotton-quilt-set,,6880.0,Dots Washed cotton Quilt Set,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,,2026/02/11 04:42:18 PM,Superking/ king (250x270) cm,,Cafe / Superking/ king (250x270) cm,42780488597698,4200,
True,beige,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",dots-washed-cotton-quilt-set,,6880.0,Dots Washed cotton Quilt Set,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,,2026/02/11 04:42:18 PM,Superking/ king (250x270) cm,,beige / Superking/ king (250x270) cm,42780488630466,4200,
True,grey,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",dots-washed-cotton-quilt-set,,6880.0,Dots Washed cotton Quilt Set,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,,2026/02/11 04:42:18 PM,Superking/ king (250x270) cm,,grey / Superking/ king (250x270) cm,42780488663234,4200,
True,aqua,"A 100% Egyptian Cotton
350 TC with a washed cotton feel Quilt Set consists of:
1 washed cotton Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",dots-washed-cotton-quilt-set,,6880.0,Dots Washed cotton Quilt Set,https://eg.lilly-home.com//products/dots-washed-cotton-quilt-set,,2026/02/11 04:42:18 PM,Superking/ king (250x270) cm,,aqua / Superking/ king (250x270) cm,42780488696002,4200,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-block-duvet-cover,,4620.0,Embroidered block Duvet cover,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,,2026/02/11 04:42:19 PM,Superking (260x240),,Superking (260x240) / white,42780790849730,2000,
True,aqua,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-block-duvet-cover,,4620.0,Embroidered block Duvet cover,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,,2026/02/11 04:42:19 PM,Superking (260x240),,Superking (260x240) / aqua,42780790882498,2000,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-block-duvet-cover,,4620.0,Embroidered block Duvet cover,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,,2026/02/11 04:42:19 PM,king (240x220),,king (240x220) / white,42780790915266,2000,
True,aqua,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-block-duvet-cover,,4620.0,Embroidered block Duvet cover,https://eg.lilly-home.com//products/embroidered-block-duvet-cover,,2026/02/11 04:42:19 PM,king (240x220),,king (240x220) / aqua,42780790948034,2000,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-3-lines-duvet-cover,,4620.0,Embroidered 3 Lines Duvet cover,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,,2026/02/11 04:42:21 PM,Superking (260x240),,Superking (260x240) / white,42780789702850,2000,
True,offwhite,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-3-lines-duvet-cover,,4620.0,Embroidered 3 Lines Duvet cover,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,,2026/02/11 04:42:21 PM,Superking (260x240),,Superking (260x240) / offwhite,42780789735618,2000,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-3-lines-duvet-cover,,4620.0,Embroidered 3 Lines Duvet cover,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,,2026/02/11 04:42:21 PM,king (240x220),,king (240x220) / white,42780789768386,2000,
True,offwhite,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-3-lines-duvet-cover,,4620.0,Embroidered 3 Lines Duvet cover,https://eg.lilly-home.com//products/embroidered-3-lines-duvet-cover,,2026/02/11 04:42:21 PM,king (240x220),,king (240x220) / offwhite,42780789801154,2000,
False,Beige,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin",dotted-satin-pijama-set,shopify,2280.0,Dotted Satin Pijama Set,https://eg.lilly-home.com//products/dotted-satin-pijama-set,,2026/02/11 04:42:22 PM,S,,S / Beige,42259088244930,0,
False,Aqua,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin",dotted-satin-pijama-set,shopify,2280.0,Dotted Satin Pijama Set,https://eg.lilly-home.com//products/dotted-satin-pijama-set,,2026/02/11 04:42:22 PM,S,,S / Aqua,42259224756418,0,
False,Beige,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin",dotted-satin-pijama-set,shopify,2280.0,Dotted Satin Pijama Set,https://eg.lilly-home.com//products/dotted-satin-pijama-set,,2026/02/11 04:42:22 PM,M,,M / Beige,42259088277698,0,
False,Aqua,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin",dotted-satin-pijama-set,shopify,2280.0,Dotted Satin Pijama Set,https://eg.lilly-home.com//products/dotted-satin-pijama-set,,2026/02/11 04:42:22 PM,M,,M / Aqua,42259224789186,0,
False,Beige,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin",dotted-satin-pijama-set,shopify,2280.0,Dotted Satin Pijama Set,https://eg.lilly-home.com//products/dotted-satin-pijama-set,,2026/02/11 04:42:22 PM,L,,L / Beige,42259088310466,0,
False,Aqua,"A 2 piece set consists of:
Top
Pants
Material: Viscose-Satin",dotted-satin-pijama-set,shopify,2280.0,Dotted Satin Pijama Set,https://eg.lilly-home.com//products/dotted-satin-pijama-set,,2026/02/11 04:42:22 PM,L,,L / Aqua,42259224821954,0,
True,baby blue,"A 100% Egyptian cotton
Soft feel BedSpread 270*250
",spring-double-face-bedspread,,3180.0,Double face Bedspread,https://eg.lilly-home.com//products/spring-double-face-bedspread,,2026/02/11 04:42:24 PM,,,baby blue,44845303529666,2000,
True,White,"A 100% Egyptian cotton
Soft feel BedSpread 270*250
",spring-double-face-bedspread,,3180.0,Double face Bedspread,https://eg.lilly-home.com//products/spring-double-face-bedspread,,2026/02/11 04:42:24 PM,,,White,44845303595202,2000,
True,Beige,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-circular-leaves-duvet-cover,,4620.0,Embroidered circular Leaves Duvet cover,https://eg.lilly-home.com//products/embroidered-circular-leaves-duvet-cover,,2026/02/11 04:42:26 PM,Superking (260x240),,Superking (260x240) / Beige,42780791242946,2000,
True,Beige,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-circular-leaves-duvet-cover,,4620.0,Embroidered circular Leaves Duvet cover,https://eg.lilly-home.com//products/embroidered-circular-leaves-duvet-cover,,2026/02/11 04:42:26 PM,king (240x220),,king (240x220) / Beige,42780791275714,2000,
True,Beige,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-leaves-duvet-cover,,4620.0,Embroidered Leaves Duvet cover,https://eg.lilly-home.com//products/embroidered-leaves-duvet-cover,,2026/02/11 04:42:27 PM,Superking (260x240),,Superking (260x240) / Beige,42780796518594,2000,
True,Beige,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-leaves-duvet-cover,,4620.0,Embroidered Leaves Duvet cover,https://eg.lilly-home.com//products/embroidered-leaves-duvet-cover,,2026/02/11 04:42:27 PM,king (240x220),,king (240x220) / Beige,42780796551362,2000,
True,off white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dash-duvet-cover,,4620.0,Embroidered Dash Duvet cover,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,,2026/02/11 04:42:28 PM,Superking (260x240),,Superking (260x240) / off white,42780794716354,2000,
True,grey,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dash-duvet-cover,,4620.0,Embroidered Dash Duvet cover,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,,2026/02/11 04:42:28 PM,Superking (260x240),,Superking (260x240) / grey,42780794749122,2000,
True,aqua,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dash-duvet-cover,,4620.0,Embroidered Dash Duvet cover,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,,2026/02/11 04:42:28 PM,Superking (260x240),,Superking (260x240) / aqua,42780794781890,2000,
True,off white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dash-duvet-cover,,4620.0,Embroidered Dash Duvet cover,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,,2026/02/11 04:42:28 PM,king (240x220),,king (240x220) / off white,42780794814658,2000,
True,grey,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dash-duvet-cover,,4620.0,Embroidered Dash Duvet cover,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,,2026/02/11 04:42:28 PM,king (240x220),,king (240x220) / grey,42780794847426,2000,
True,aqua,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dash-duvet-cover,,4620.0,Embroidered Dash Duvet cover,https://eg.lilly-home.com//products/embroidered-dash-duvet-cover,,2026/02/11 04:42:28 PM,king (240x220),,king (240x220) / aqua,42780794880194,2000,
True,off white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dots-duvet-cover,,4620.0,Embroidered Dots Duvet cover,https://eg.lilly-home.com//products/embroidered-dots-duvet-cover,,2026/02/11 04:42:30 PM,Superking (260x240),,Superking (260x240) / off white,42780795502786,2000,
True,grey,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dots-duvet-cover,,4620.0,Embroidered Dots Duvet cover,https://eg.lilly-home.com//products/embroidered-dots-duvet-cover,,2026/02/11 04:42:30 PM,Superking (260x240),,Superking (260x240) / grey,42780795535554,2000,
True,off white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dots-duvet-cover,,4620.0,Embroidered Dots Duvet cover,https://eg.lilly-home.com//products/embroidered-dots-duvet-cover,,2026/02/11 04:42:30 PM,king (240x220),,king (240x220) / off white,42780795568322,2000,
True,grey,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-dots-duvet-cover,,4620.0,Embroidered Dots Duvet cover,https://eg.lilly-home.com//products/embroidered-dots-duvet-cover,,2026/02/11 04:42:30 PM,king (240x220),,king (240x220) / grey,42780795601090,2000,
False,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-therma-duvet-cover,shopify,5620.0,Embroidered Therma Duvet cover,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,,2026/02/11 04:42:31 PM,Superking (260x240),,Superking (260x240) / white,42780797632706,2000,
False,offwhite,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-therma-duvet-cover,shopify,5620.0,Embroidered Therma Duvet cover,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,,2026/02/11 04:42:31 PM,Superking (260x240),,Superking (260x240) / offwhite,42780797665474,2000,
False,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-therma-duvet-cover,shopify,5620.0,Embroidered Therma Duvet cover,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,,2026/02/11 04:42:31 PM,king (240x220),,king (240x220) / white,42780797698242,2000,
False,offwhite,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-therma-duvet-cover,shopify,5620.0,Embroidered Therma Duvet cover,https://eg.lilly-home.com//products/embroidered-therma-duvet-cover,,2026/02/11 04:42:31 PM,king (240x220),,king (240x220) / offwhite,42780797731010,2000,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-japandi-duvet-cover,,4620.0,Embroidered Japandi Duvet cover,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,,2026/02/11 04:42:32 PM,Superking (260x240),,Superking (260x240) / white,42780796092610,2000,
True,offwhite,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-japandi-duvet-cover,,4620.0,Embroidered Japandi Duvet cover,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,,2026/02/11 04:42:32 PM,Superking (260x240),,Superking (260x240) / offwhite,42780796125378,2000,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-japandi-duvet-cover,,4620.0,Embroidered Japandi Duvet cover,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,,2026/02/11 04:42:32 PM,king (240x220),,king (240x220) / white,42780796158146,2000,
True,offwhite,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-japandi-duvet-cover,,4620.0,Embroidered Japandi Duvet cover,https://eg.lilly-home.com//products/embroidered-japandi-duvet-cover,,2026/02/11 04:42:32 PM,king (240x220),,king (240x220) / offwhite,42780796190914,2000,
True,offwhite,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-parallel-duvet-cover,,4620.0,Embroidered Parallel Duvet cover,https://eg.lilly-home.com//products/embroidered-parallel-duvet-cover,,2026/02/11 04:42:34 PM,Superking (260x240),,Superking (260x240) / offwhite,42780796846274,2000,
True,offwhite,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-parallel-duvet-cover,,4620.0,Embroidered Parallel Duvet cover,https://eg.lilly-home.com//products/embroidered-parallel-duvet-cover,,2026/02/11 04:42:34 PM,king (240x220),,king (240x220) / offwhite,42780796879042,2000,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-prim-duvet-cover,,4620.0,Embroidered Prim Duvet cover,https://eg.lilly-home.com//products/embroidered-prim-duvet-cover,,2026/02/11 04:42:35 PM,Superking (260x240),,Superking (260x240) / white,42780797141186,2000,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",embroidered-prim-duvet-cover,,4620.0,Embroidered Prim Duvet cover,https://eg.lilly-home.com//products/embroidered-prim-duvet-cover,,2026/02/11 04:42:35 PM,king (240x220),,king (240x220) / white,42780797173954,2000,
False,Grey,Feel the comfort and coziness of our Coat,faux-coat,shopify,3180.0,Faux Coat,https://eg.lilly-home.com//products/faux-coat,,2026/02/11 04:42:37 PM,S-M,,Grey / S-M,43871177703618,0,
False,Grey,Feel the comfort and coziness of our Coat,faux-coat,shopify,3180.0,Faux Coat,https://eg.lilly-home.com//products/faux-coat,,2026/02/11 04:42:37 PM,M-L,,Grey / M-L,43871177736386,0,
False,White,Feel the comfort and coziness of our Coat,faux-coat,shopify,3180.0,Faux Coat,https://eg.lilly-home.com//products/faux-coat,,2026/02/11 04:42:37 PM,S-M,,White / S-M,43871177769154,0,
False,White,Feel the comfort and coziness of our Coat,faux-coat,shopify,3180.0,Faux Coat,https://eg.lilly-home.com//products/faux-coat,,2026/02/11 04:42:37 PM,M-L,,White / M-L,43871177801922,0,
True,white,"
A  6 piece400 thread count 100% egyptian cottonset that consists of :",floral-bedsheet-set-copy,,6460.0,Floral Bedsheet set,https://eg.lilly-home.com//products/floral-bedsheet-set-copy,,2026/02/11 04:42:39 PM,king,,king / white,44556145426626,3000,
True,white,"
A  6 piece400 thread count 100% egyptian cottonset that consists of :",floral-bedsheet-set-copy,,6460.0,Floral Bedsheet set,https://eg.lilly-home.com//products/floral-bedsheet-set-copy,,2026/02/11 04:42:39 PM,queen,,queen / white,44556145459394,3000,
